timestamp,temperature
2020-04-26 03:05:49.127623,59.1
2020-04-26 03:05:50.143024,59.1
2020-04-26 03:05:51.158507,58.5
2020-04-26 03:05:52.174353,59.1
2020-04-26 03:05:53.199365,58.5
2020-04-26 03:05:54.214551,59.1
2020-04-26 03:05:55.229801,58.5
2020-04-26 03:05:56.244740,58.5
2020-04-26 03:05:57.260036,58.5
2020-04-26 03:05:58.285160,58.5
2020-04-26 03:05:59.300380,59.1
2020-04-26 03:06:00.315320,58.5
2020-04-26 03:06:01.330930,59.1
2020-04-26 03:06:02.345847,59.1
2020-04-26 03:06:03.370356,58.5
2020-04-26 03:06:04.386099,59.1
2020-04-26 03:06:05.402195,59.6
2020-04-26 03:06:06.416875,58.5
2020-04-26 03:06:07.432510,58.5
2020-04-26 03:06:08.447914,58.0
2020-04-26 03:06:09.462696,59.1
2020-04-26 03:06:10.477473,59.1
2020-04-26 03:06:11.492424,58.5
2020-04-26 03:06:12.507534,59.1
2020-04-26 03:06:13.522369,58.5
2020-04-26 03:06:14.538153,58.5
2020-04-26 03:06:15.552992,58.5
2020-04-26 03:06:16.567749,59.1
2020-04-26 03:06:17.582630,59.1
2020-04-26 03:06:18.597629,58.5
2020-04-26 03:06:19.612364,59.1
2020-04-26 03:06:20.627507,59.1
2020-04-26 03:06:21.643145,58.5
2020-04-26 03:06:22.658018,59.1
2020-04-26 03:06:23.673012,58.5
2020-04-26 03:06:24.688329,59.1
2020-04-26 03:06:25.703599,59.1
2020-04-26 03:06:26.727826,59.1
2020-04-26 03:06:27.742818,59.1
2020-04-26 03:06:28.757806,59.1
2020-04-26 03:06:29.772746,58.5
2020-04-26 03:06:30.787797,59.1
2020-04-26 03:06:31.812088,59.1
2020-04-26 03:06:32.826971,59.1
2020-04-26 03:06:33.842158,58.0
2020-04-26 03:06:34.857171,59.6
2020-04-26 03:06:35.872651,58.5
2020-04-26 03:06:36.897004,58.0
2020-04-26 03:06:37.912150,58.5
2020-04-26 03:06:38.927154,59.1
2020-04-26 03:06:39.942313,59.1
2020-04-26 03:06:40.957487,58.5
2020-04-26 03:06:41.977051,58.5
2020-04-26 03:06:42.992393,58.5
2020-04-26 03:06:44.007665,58.5
2020-04-26 03:06:45.022791,59.1
2020-04-26 03:06:46.037899,58.5
2020-04-26 03:06:47.057411,58.5
2020-04-26 03:06:48.072603,59.1
2020-04-26 03:06:49.087868,58.5
2020-04-26 03:06:50.102970,58.5
2020-04-26 03:06:51.118090,58.5
2020-04-26 03:06:52.137683,58.0
2020-04-26 03:06:53.153182,58.0
2020-04-26 03:06:54.168089,58.5
2020-04-26 03:06:55.183454,58.5
2020-04-26 03:06:56.199337,59.1
